BusinessID,CoordinatesLongitude,InsertedAtTimestamp,Address,CoordinatesLatitude,Rating,Cuisine,ZipCode,Name,NumberOfReviews
JOvcJqD5eCFrGjFa6k7vpQ,-73.9993392,1555270461650,318 W 23rd St,40.7454863,4,italian,10011,Zia Maria-Chelsea,194
GtnFsiDOmMYQtYNTFc55Bg,-74.14887833,1555271052289,446 Washington Ave,40.79581167,5,mexican,07109,La Cocina 446,1
b2d8CP6sKQotFjzZX0Thtw,-73.956726,1555271080231,2076 8th Ave,40.802006,4,chinese,10026,Szechuan Garden Kitchen,16
QAD4BeDKUfvH5SmNtkVhkQ,-74.1717369,1555270380091,72 Halsey St,40.7394856,3.5,indian,07102,The Halal Guys,181
jpw7iGUzsj_AECKt351X8w,-73.9885666,1555270376729,99 Rivington St,40.7198896,4,indian,10002,Wolfnights,488
7KO4zcBtc2-2M5kJLfl0kw,-73.992288,1555271043909,241 Smith St,40.683532,4,mexican,11231,Jolie Cantina,384
0zlhPoyRJs93yqJmOp3Nag,-74.0222898,1555271049492,4709 Bergenline Ave,40.7812818,4.5,mexican,07087,La Pupusa Loca 2,7
FogLdooqSzKbmkwMGSwDiQ,-74.0441924355125,1555270473765,275 Grove St,40.7177490485075,4,italian,07302,Razza Pizza Artigianale,737
oIpNF3AJwqZlCs9fmpyFOQ,-73.88925,1555270470748,2311 Arthur Ave,40.8538,3.5,italian,10458,Pasquale Rigoletto Restaurant,164
ip733nbgjaMMazfQ-Ibhgg,-73.9956631,1555270468015,203 Mott St,40.7214697,4,italian,10012,Fiat Cafe,536
2TWVQBY6WvzvaU1taRXHCw,-73.98863,1555270432282,301 W 45th St,40.75937,3.5,japanese,10036,Kodama Sushi,429
QZY3xdZvrhfBLPRVr6ryiQ,-73.87443,1555271091249,9419 Astoria Blvd,40.76309,3,chinese,11369,Lucky Star Restaurant,9
AAQDZdKhtcX7otmOfOF9nw,-74.02274,1555270466021,7414 5th Ave,40.63,4,italian,11209,Gino's Restaurant,588
rupPZLhd0oRSAmVDaeYaGA,-73.9867943,1555270466033,828 9th Ave,40.7662168,3.5,italian,10019,Bocca di Bacco Hell's Kitchen,619
-km0gGCxrhcvD62mlDvV4w,-73.97279,1555270366626,646 Amsterdam Ave,40.79128,4,indian,10025,Mana,151
pCdL7yrJy723MniWZ-0jRQ,-74.13743,1555271059240,1055 Main Ave,40.87262,5,mexican,07011,La Posada,6
ct58a_D8Z8DoJt7luB50wQ,-73.98834,1555270435415,122 Ludlow St,40.71959,4.5,japanese,10002,Ramen Ishida,117
DAAdG53Wry4Q6juEk3q6SA,-74.0073923,1555271057628,178 Church St,40.7156225,2.5,mexican,10013,Taco House,85
QCpJlezYJnkZYNat-XYXYw,-73.9789047241211,1555271116924,127 W 56th St,40.7644157409668,3.5,thai,10019,Topaz Thai Authentic,776
YKao3OFejm_GF-kepyI90w,-73.7795145585888,1555270464646,210-35 26th Ave,40.7783060114644,4,italian,11360,Allora Italian Kitchen & Bar,446
XKy4Cy4uNgO7rxhH4yFJQQ,-73.982116,1555270363559,329 3rd Ave,40.739692,4,indian,10010,Mughlai Indian Cuisine,339
7ZQSMqWzvXMSetXnii2fBg,-73.995028194335,1555271121799,165 W 23rd St,40.7440494396358,4,thai,10011,Excellent Dumpling House,498
h_ITJux-MF0YcmZx8KRHtA,-73.94134,1555271049499,800 Grand St,40.71177,4,mexican,11211,Tacos Project,57
F45gH5oEHbuptyHLRV8ZWw,-73.8681019819282,1555270376706,641 Lydig Ave,40.8544080729646,2.5,indian,10462,Shahi Kabob and Curry,14
2IrwjU67gguqLqQqZ1nFPg,-73.92083,1555271041557,597 W 207th St,40.86739,4,mexican,10034,Guadalupe Restaurant,597
pMUsX9vXcHcS9KTRbFewbw,-73.903,1555271045399,156 W 231st St,40.8781,4,mexican,10463,Picante Picante,145
naXE13hiCj-7LMMgcueLMg,-73.914604,1555271089318,2111 21st Ave,40.781677,3.5,chinese,11105,Wah Lung Kitchen,16
DiHm4iIAQhqMKfjsrBPvZw,-73.9995147,1555271059263,259 W 19th St,40.7427204,4,mexican,10011,Socarrat Paella Bar - Chelsea,1092
vLaaNR3rTeSFEZe_nn43BA,-73.963462,1555270477043,139 Broadway,40.710559,4,italian,11211,Motorino,224
bRCNOrmz5S7q064UmIiZqw,-73.9740775,1555271124088,684 3rd Ave,40.7516428,3,thai,10017,Wok To Walk,224
jhyg04zQZqW_HWLq5qjsMQ,-73.98799,1555270434340,24 E 23rd St,40.74056,3.5,japanese,10010,Snowfox Cafe,107
xNgaGyePJ7fyZ9D0J74-3A,-74.02966,1555271053281,508 Washington St,40.74258,3,mexican,07030,East LA,360
nEkVibaTuIFEcTNtltFgJg,-73.9835794,1555270424020,130 St Marks Pl,40.726709,4.5,japanese,10009,Kura,428
OoFr5pilPnfIhH5Uvj7aAw,-73.9607528,1555271056559,168 Wythe Ave,40.7195575,3,mexican,11211,Rosarito Fish Shack,518
iR3X087MOzaS4eKvSTLs8A,-73.8652971,1555271084419,90-21 63rd Dr,40.7258162,5,chinese,11374,Little Town Cafe,1
YGssrvI4BAa4WS21Glnqjg,-73.98708,1555271120898,644 Anderson Ave,40.82583,4,thai,07010,T & Thai Restaurant,22
Uev0cXa6nx1rZP07kmCHow,-74.0009199,1555270440555,357 6th Ave,40.7322599,3.5,japanese,10014,Sushi Katsuei,67
nVtJOWn3XlL6MSZ-YnU6iA,-73.944686,1555270472813,442 Graham Ave,40.718334,4.5,italian,11211,Da Francesco,98
f26O6kd8FCWoCXfQUNWJ2g,-73.95497,1555270373771,1241 Flatbush Ave,40.64005,3.5,indian,11226,Great Indian Curry,90
ftL-f4OoFFshVYSZwTOrYA,-73.9807120224114,1555271057631,215 W 75th St,40.781040643739,4,mexican,10023,The Owl's Tail,29
bW3mY-voyav37nU0uaLmNQ,-74.00165,1555270464609,79-81 Macdougal St,40.72879,4,italian,10012,Dante,243
YvSCXoj-z1eS2soiXQSIFQ,-73.9937348,1555270470753,49 Monroe St,40.7118467,4,italian,10002,49 Monroe,150
RkPakW9XloEm-QB0eNlHmw,-73.99035,1555270365577,123 Allen St,40.71983,4.5,indian,10029,indi thai,48
xZ96vaoL-cQjfotmUKtjJQ,-73.98582,1555270424034,34 W 35th St,40.74964,4.5,japanese,10001,Barn Joo 35,1380
oSFL1AVZYouS4YrDjoLyLA,-73.97598,1555271039122,627 2nd Ave,40.74514,3.5,mexican,10016,Baby Bo's Cantina,584
boRM4i0UQswxQIp6CA9y_A,-73.997529,1555271039128,114 Kenmare St,40.721372,3.5,mexican,10012,La Esquina,1940
HVWlYTXsR9Vx9ZoxJQa2zg,-73.9872199,1555270366595,328 E 6th St,40.72674,4.5,indian,10003,Cinnamon Garden,54
TlKUPuAnVptyR2x1JHSqfA,-73.90987,1555270368708,3549 Johnson Ave,40.88653,3.5,indian,10463,Cumin Indian Restaurant,140
m8z1eTTetr-JbSM1HU2t6Q,-73.9849574,1555271043914,924 9th Ave,40.7686908,4,mexican,10019,Tacos Y Quesadillas Mexico,45
s4pRTGVcKMfybxpyKu4KzA,-73.82837,1555270375892,11806 Atlantic Ave,40.69362,3.5,indian,11419,Royal India Palace,50
0VGn3bLaUG7lhM5WwkMTCA,-74.02956,1555271125409,335 Washington St,40.74106,3,thai,07030,Bangkok City Thai Restaurant,157
YjkEjOJ05z4MVDmbrWvWdQ,-73.9199343,1555271123384,37-15 Broadway,40.7596365,4,thai,11103,District Saigon,496
NmWRyxPPk9Up5jZIWQT7jQ,-73.9691328296387,1555270429172,247 E 50th St,40.7552228963833,3.5,japanese,10022,Shochu & Tapas - Aya,74
foAYWheDCF9wUyKPuOGYow,-73.950302,1555271040015,1735 2nd Ave,40.780331,3,mexican,10128,Mole,343
Bb1tUdH05NgOH8MCqAMvAQ,-74.082972,1555271130234,197 Hackensack St,40.847044,4.5,thai,07075,Bachi 197,114
3n96VKiKG5Tte8z-U-TaLg,-73.9240421354771,1555270470756,40-01 Queens Blvd,40.7439934462309,4.5,italian,11104,SoleLuna Restaurant,338
V2P3CWfUW_olSywlOlHGjQ,-74.00705,1555271127272,7827 Bergenline Ave,40.80165,4.5,thai,07047,Asian Fusion,56
HFn1sPqKSzvxaMk2n2ZtJw,-73.98912,1555270428169,56 3rd Ave,40.731107,4,japanese,10003,Kotobuki Manhattan,554
l1EdTmBBFzxQIZDftPZeUQ,-73.95882,1555270466944,1167 Madison Ave,40.7806,4,italian,10028,Ristorante Morini,264
hXqf7aEgI4feEzHDpNXHLQ,-73.9831894,1555270432257,3 E 36th St,40.7496948,4.5,japanese,10016,Poketeria,267
FXFQJmhK6elesopXdhjvFQ,-73.9798736572266,1555271119510,103 W 70th St,40.7764053344727,4,thai,10023,Amber,85
SP4bvMvxel_UPdof_er3HA,-74.003303,1555271047449,73 7th Ave S,40.732337,4.5,mexican,10014,Taco Mahal,453
XYyIWs-3J4bZRZDfcsMquQ,-73.989186,1555271043916,741 9th Ave,40.7637209,3.5,mexican,10019,Rancho Tequilieria,250
8M_0cxAChoXl7Ls9YkWJlg,-73.98493,1555271129303,96 Saint Marks Pl,40.7272,4.5,thai,10009,Xe May Sandwich Shop,584
cGSLzPA_SCWrN3cyT86Nhw,-73.95818,1555271074362,1268 Amsterdam Ave,40.81106,3.5,chinese,10027,Dun Huang - Upper West,55
dP6SmZ5E5Nj64-3zZMjGSg,-73.9590615,1555271082201,1217 1st Ave,40.7638749,2.5,chinese,10065,New Wong Asian Food,62
WI5kC9Ba8QClXq_mslg07A,-74.063713,1555270380030,769 Newark Ave,40.735214,2.5,indian,07306,Cafe Utsav,7
R4-Y6ogPoGUkvDlRLAfOgg,-73.9094452481536,1555271052307,33-06 Ditmars Blvd,40.7752594932846,4.5,mexican,11105,Acento Latin Kitchen and Bar,35
T8WfkzuVi96qCpj1tWjlxw,-73.9919,1555271115972,39 E 13th St,40.7345,3.5,thai,10003,Spice,1470
kcywDOgRlBPLW3eTMUgxEw,-73.99361,1555271055439,143 Montague St,40.69473,4.5,mexican,11201,Grand Canyon Restaurant,39
YvMLbSK_tWmaOjYGwOUd5Q,-74.009347,1555271080196,8 Liberty Pl,40.709193,4,chinese,10038,Xi’an Famous Foods,46
gqTikTCIS01E2m20PzHoDQ,-73.98454,1555270465990,163 1st Ave,40.72896,4,italian,10003,Tarallucci e Vino - East Village,267
D-gd1Gb_Nmc2MN6G0KANMg,-73.9137511700392,1555271119501,2906 23rd Ave,40.7748233734315,4,thai,11105,San Aroy Thai Kitchen,76
fLq5j4fkFmPD6I2tt6dSWQ,-73.9833099022508,1555271085226,445 Albee Square W,40.6910201049104,4,chinese,11201,100% Mr Lin,9
2Ga76-_btMgRTcHPy7kAUg,-73.9807206406357,1555270468683,6401 Bay Pkwy,40.6142763970316,4,italian,11204,Ortobello Restaurant,215
v2w_gKvV5kCk8a-nGDPrEQ,-73.8454939,1555270481031,107-12 70th Rd,40.7208543,4,italian,11375,Numero 28 Pizzeria,130
6CutdyyNi-wjh5QXMOielw,-73.779167,1555271119520,134 North Ave,40.907512,4,thai,10801,Atit Thai Restaurant,35
klAhw3xLQi9GF1tf_HnS7w,-73.9863203465939,1555271125413,53 W 35th St,40.7501853096499,4,thai,10001,Izakaya MEW,2026
aStZY21Qmtzm1IS8y1_81g,-73.963455,1555271049530,178 Kent Ave,40.718819,3,mexican,11211,Móle,259
6gE9N5wD4K-bbmSEBm7Lhw,-73.996139,1555271084369,212 Grand St,40.719047,3.5,chinese,10002,Kong Kee,48
uaXRYxaT5NaQ9XQUr5srKw,-74.00392,1555270429202,39 Downing St,40.72933,5,japanese,10014,Windrose,16
VUsjoFZ15OVQ4Ol7zt80zg,-73.91936,1555271051256,3868 10th Ave,40.8641999,4,mexican,10034,La Lomita Mexican Deli,23
3adJXvbiqtOF6mmzeGXwWw,-73.995788,1555270436286,211 7th Ave,40.743446,3.5,japanese,10011,Hana Sushi,203
xKIv_b2L2pUHmsoJ-xOepg,-74.0077535494539,1555270468703,22 Warren St,40.7142052394856,4.5,italian,10007,Gran Morsi,309
GKspSLe5U3qkUgQTXfngyQ,-73.98123,1555270435420,133 E 31st St,40.74466,4.5,japanese,10016,Handsome Rice,29
clRkIWrwyNVpcZdhrYVB5g,-73.8927657623513,1555270380013,3722 73rd St,40.7482398874526,2.5,indian,11372,Khaabar Baari Restaurant,19
DUnRsZh-pSOsIhQa3ZJrEA,-73.8834197446704,1555271120895,81-10 Broadway,40.7430218204115,3.5,thai,11373,8 Paet Rio,97
e-XgOOm0X4Lk-gAX45Bj1Q,-73.98437,1555270475806,426A 7th Ave,40.66377,4.5,italian,11215,Baciccia Pizza e Cucina,89
pKnqJZpCX3xYIURHOnWuig,-73.9980449527502,1555270372786,4904 Fort Hamilton Pkwy,40.638399991291,3.5,indian,11219,Paradise Restaurant,26
x3NeZ4xToUxVKDoZ32D5tg,-73.99863779767,1555270366605,50 Washington Sq S,40.7308386079893,4.5,indian,10014,NY Dosas,382
o2SAcKbfOMkA71xUfyee6Q,-73.97883,1555270463894,108 E 38th St,40.74921,4,italian,10016,Rossini's,177
M8FNsKsudKbBcYMyH5bjlw,-73.9924289,1555270436317,46 W 22nd St,40.7418109,3.5,japanese,10010,Mira Sushi - Flatiron,312
Wcnig4807LHZyk8z08IeGw,-73.887862,1555270478120,2376 Arthur Ave,40.854825,4,italian,10458,Arthur Ave Fiasco,54
Ms1p17KsYteDlkvHnllC2g,-73.97317,1555270423067,211 E 43rd St,40.75122,4,japanese,10017,Soba Totto,833
nb-enKBWAbJ1L7Db4zs8eQ,-73.82916,1555271091246,3227 Westchester Ave,40.85217,4,chinese,10461,King Hing Restaurant,8
mDajKjZjRN4tVGEJFOgF9w,-73.95322,1555271134734,1570 3rd Ave,40.78042,3.5,thai,10128,Wok 88,248
3fQ9IExhN9KMqGHVm_9AEQ,-73.945514,1555271087322,1389 Fulton St,40.680375,4,chinese,11216,Wing Cheong Restaurant,50
s2s3pPzyfI7CMwXAkKu0PA,-73.84369,1555270431236,71-34 Austin St,40.71951,4,japanese,11375,Tamashii Red,192
GZvelhGenbfJxc4_SG_RJw,-73.9859352,1555270462646,242 W 49th St,40.761195,4,italian,10019,Cielo at the Mayfair,397
vEYEs9McRtRdKBp2XfRNZA,-73.95288,1555270467980,1370 York Ave,40.76751,4,italian,10021,Finestra Restaurant,76
Fuk7jDI2XAcvHxqau5rKWA,-74.001797,1555270468012,"21 Peck Slip, Water St",40.7082567,4,italian,10038,Acqua Restaurant NYC,330
tDYk6DmmU3buWBs9G0NBXQ,-73.929931640625,1555271085227,937 Utica Ave,40.650260925293,4.5,chinese,11203,China Restaurant,59
LaMbEoM5Vw9CQP5usaD2xA,-73.8939757526805,1555270371687,3738 72nd St,40.7476070420478,4,indian,11372,Tawa Food,86
_oB3M47mlg3dJGKKIYkRIA,-73.9874496,1555270372822,324 E 6th St,40.7266884,2.5,indian,10003,Jewel of India,13
AtUxlW7ltZb73ZXMwpkY_g,-73.954052,1555270433301,341 E 78th St,40.772239,4.5,japanese,10075,Sashimi Ramen Express,261
dv-RaOwKFizDe4c5-sVJ5w,-73.9062357614363,1555271083115,58-11 Woodside Ave,40.7456439082048,4,chinese,11377,Peking BBQ,224
neabGe_cEiXaNE1rESYPjw,-73.9946,1555271090301,7204 18th Ave,40.61515,4,chinese,11204,Hot Spot Nabe,80
h8J10FpJGaU_4OvP2MgoKQ,-73.9502399,1555271040008,1618 Amsterdam Ave At 140th St,40.82195,4,mexican,10031,Oso,240
pPd2TLnGjj98OrmQ6ZESKw,-73.9859161,1555271120916,437 5th Ave,40.6693611,3.5,thai,11215,Sai Thai Kitchen,171
JLpEKUYAtzBRQwsUL3RPIA,-73.977161,1555270461623,54 W 55th St,40.762463,4,italian,10019,Il Corso,303
ZQrmos0TEPCmMHQUreYvpw,-73.9743194580078,1555270473769,22 E 54th St,40.7603492736816,4.5,italian,10022,Caffe Taci,15
GMICEb3dqMcVftIHzh1DiQ,-73.97998,1555271085211,285 Madison Ave,40.75164,4,chinese,10017,minigrow,94
PPhUz-roOHiIp9vA0rEoIA,-74.014202,1555270375882,5303 4th Ave,40.644504,4,indian,11220,Patel Grocery,13
Tl3-184IK6tovU5IvO-lNQ,-74.09555,1555270380075,383 Market St,40.89726,3.5,indian,07663,Dynasty Buffet,201
b7cwwjX2vT0v-xc2mySYgw,-73.8032684,1555270380073,87-44 Parsons Blvd,40.7081909,2.5,indian,11432,Gyro Express,8
OFfZUS-nu6NDnsWe1B2bUQ,-73.9844951,1555270423033,13 W 36th St,40.7502727,4,japanese,10018,TONCHIN NEW YORK,728
qGkmTAiHVLlNKKAuigj5rA,-73.78116,1555271052314,485 Main St,40.90935,4,mexican,10801,El Michoacano Restaurant,28
_EgBjtufCZIWwUkRn53OAA,-73.828,1555271081244,136-45 41st Ave,40.75911,4,chinese,11355,Alley 41,93
T_vLaKsuyJPDpsrSZuc7WA,-74.0325578867018,1555270480254,502 Washington Blvd,40.7254501288668,3.5,italian,07310,Battello,434
ax4INkzwL__-d_kGJfcA-w,-73.98848,1555270424010,162 Orchard St,40.72104,4.5,japanese,10002,Kaikagetsu NYC,30
FsuJ7VC5vxX3wcLhFrb97Q,-73.98585,1555270433294,119 1st Ave,40.72727,4.5,japanese,10003,Oiji,458
fePu8xy0ir_ikZcS_vVSBA,-73.99888,1555271117920,300 W 23rd St,40.74529,4,thai,10011,Asuka Sushi,845
_RVeBqIldnrh757oxL-b7w,-74.0105843,1555270366642,319 Greenwich St,40.7171105,3,indian,10013,Salaam Bombay,148
KgxzEspPDlfZ-6_HX70mfg,-73.90857,1555270480258,35-01 Ditmars Blvd,40.77496,4.5,italian,11105,Ninos Aq,78
WrMu2G5M2im56uYKTd4Bgw,-73.9822499,1555270368740,119 Lexington Ave,40.74268,3,indian,10016,Curry In A Hurry,454
SVJNB9LqI13jtVyKMZVqeg,-73.999961,1555271126101,163 Bleecker St,40.72882,3.5,thai,10012,Uncle Ted's Modern Chinese Cuisine,433
d7YbQzGlmawMGAzUHzZvuw,-73.9939028,1555271040007,267 Elizabeth St,40.7240304,3.5,mexican,10012,Tacombi - Nolita,1040
vGou_-nTIpcGZMexHi-7sQ,-73.84119,1555271086346,156-40B Cross Bay Blvd,40.66498,3.5,chinese,11414,Danny's Szechuan Garden,126
r2JVKalbucGf2nryywuL2w,-73.99091,1555271120891,151 E Broadway,40.71387,4,thai,10002,Kopitiam,449
gl1p0g_BN_DC4Eh_hRaUEg,-73.81533,1555271089323,149-08 41st Ave,40.76193,4,chinese,11355,Joong Koog Jip,188
m_PhHkyN-630ucF7r2F8EQ,-73.9477937668562,1555271123366,1716 1st Ave,40.77854288396,4,thai,10128,Pho Shop,244
K_lIwQWgDgCNLlX94_lEvA,-73.98766,1555270441594,366 W 52nd St,40.76433,3,japanese,10019,Totto Ramen Next Door,110
1Xthd-6xjcVIFSs7syR2Hg,-73.95554,1555271124089,378 Metropolitan Ave,40.7139499,4.5,thai,11211,Daungdee thai,9
JRuneSzfLdQU0UMNM3BefA,-73.874088,1555271055469,9213 Roosevelt Ave,40.748864,4,mexican,11372,Molcajete Mexican Restaurant,22
u5gLdI6l6zsPxL2kOYbyfw,-73.99113,1555270473759,630 9th Ave,40.76018,3.5,italian,10036,Nizza,697
17hj-J-E7UFki3Brshu0lQ,-74.0123522,1555270367744,166 Cedar Ln,40.8857883,4,indian,07666,Taste Of India,59
ZBuUVSietNeZ0sCD7Z7Hdg,-73.9466381763074,1555271084414,2526 Frederick Douglass B,40.8160789713508,4,chinese,10030,Crispy Bamboo Village,20
JSexQM-wn8HvWmfxu_m5ZA,-73.9802799,1555270466973,337 E 10th St,40.72713,3.5,italian,10009,Gnocco,418
5QgBCrAbXbM1ORiqZDrBPQ,-73.98813,1555270424030,230 E 9th St,40.72947,4,japanese,10003,Cha-An,1679
hUdRX0a_2ZZEmB8KCp-WYw,-73.9848930557056,1555271092621,384 5th Ave,40.6711753186162,3.5,chinese,11215,Authentic Szechuan,71
nM2AdRp2iSJHi4MgvIrEBg,-74.00002,1555270470599,28 Greenwich Ave,40.735042,4.5,italian,10011,Oak Tuscan Truffle Restaurant,65
SJ6gBwqF219nV6dAZBt93Q,-74.020967,1555270370882,6742 5th Ave,40.634593,3.5,indian,11220,Indian Food & Falafel,24
Zx44jCgDv1TwKMGzcXajIQ,-73.8821911811829,1555271131550,82-18 45th Ave,40.7417090264307,4,thai,11373,Taste Good Malaysian Cuisine,644
6tAEX0-DoDu3VNv4J85qog,-73.94317,1555271053311,154 E 112th St,40.79581,4,mexican,10029,Tamales Lupita,9
S2NwTMDe4Vcs6nAoTeMYlA,-73.9843697100878,1555271092628,192 Duffield St,40.6925117969513,3.5,chinese,11201,Golden Fried Dumpling,336
yp-qSp0TpQAL7_EwIzFczg,-74.0435,1555271132079,313 Grove St,40.71929,3,thai,07302,Wild Fusion,246
jQjQHNAM8xXB73kFkfg9kA,-73.98605,1555271043915,25 Ave A,40.72301,4,mexican,10009,Tacos Cholula,147
xq0cX_DgxiJMXwhmEl9kUA,-73.9819464127197,1555271121771,13 E 37th St,40.7499225208569,4,thai,10016,Café China,1382
RzKR9QcYP03EQ_8DxTxowg,-73.990026,1555271039093,253 Broome St,40.718022,4,mexican,10002,Barrio Chino,1070
cOUYYcrOeManYPyuun_xVg,-73.9465168238625,1555271055454,524 Graham Ave,40.7209450363619,5,mexican,11222,Jimbo Slims,28
e_2o3neKJ5vwDXKd70XLBg,-73.88382,1555270471777,83-15 Northern Blvd,40.75598,4,italian,11372,Uncle Peter's,190
hnBgmEQsJgRhY3VvWnwkfA,-74.03576,1555271123377,110 Kinderkamack Rd,40.91157,4,thai,07661,The Green Papaya,353
I6XC8dNxUzIcIOEbq3LJsQ,-74.00513,1555271132059,6514 Park Ave,40.78975,4,thai,07093,Number One Chinese Restaurant,13
sKIYGvENchifk1YwFe77pA,-73.96281,1555271120920,935 Columbus Ave,40.79902,4.5,thai,10025,Saiguette,544
wp5BpfUi9Aa4T0Gk0bnhag,-74.00333,1555270468004,200 Spring St,40.72511,4,italian,10012,Altesi Downtown,39
eZngz1akxl2qrNCbLP4hHg,-73.98269,1555270438629,455 Park Ave S,40.74492,3,japanese,10016,Ikinari Steak Park Ave,75
V2oWqXcoJkgGeIPOaS9eDA,-74.0015978515206,1555270363589,194 Bleecker St,40.7292728223798,4,indian,10012,Masala Times,518
tznio-FInuk87Y15Dgq5iw,-73.989004,1555270430256,11 St Marks Pl,40.729424,3.5,japanese,10003,Udon West,814
L7SAE6REtK71TNI2C98_bQ,-73.95061,1555270377870,1267 Fulton St,40.68065,4,indian,11216,Ali's Trinidad Roti Shop,271
YT5Ywu9y190B4IGIlBetzA,-74.00151,1555270468696,211 Waverly Pl,40.73534,3.5,italian,10014,Morandi,635
IQ91FltwJmIPhS6fKKf2pw,-73.9490040654764,1555271080192,609 Main St,40.7632023290684,2.5,chinese,10044,China 1 Kitchen,56
PGpCaNkB1meojnbgRmb2gQ,-73.99356,1555271042232,536 9th Ave,40.75686,5,mexican,10018,Buena Vista Restaurant & Bar,75
3rCA4ZFJoxCLosUB8CqlbQ,-73.97408,1555271082250,711 2nd Ave,40.7475499,2.5,chinese,10016,Six Happiness,108
SfPw0ZGXrqvcq_xLGSFuhA,-73.90412,1555271052339,835 E 152nd St,40.81533,4,mexican,10455,La Cueva Fonda Mexicana,13
nrJtX2BcYW1e1zdokH_aGg,-73.99448,1555270437320,285 Mott St,40.72427,3.5,japanese,10012,Mottsu,139
qWUJq3Kc8kNV3FUsLeesjg,-73.7891481,1555270478120,34-33 Francis Lewis Blvd,40.765817,4,italian,11358,Primo Amore Italian Restaurant,60
rtivWWzG0XjUuhSrwusTgQ,-73.97181,1555270466956,348 Flatbush Ave,40.67597,4,italian,11238,Fausto,125
OwDRIugcA4LkUuTRqpJsog,-73.9593493647979,1555270468727,47 Java St,40.7312720665479,4.5,italian,11222,Naked Dog,172
V3USzFEGhuoXez4G2Rk11A,-73.994516,1555270461617,488 9th Ave,40.755403,4,italian,10018,Tavola,829
n99_L-hi17HVzYyBlNmKCQ,-73.9741414566223,1555270478859,1 W 59th St,40.7645791848538,3.5,italian,10019,Piada,36
NLHHXy87krCnRGXkeLhmsw,-73.99395,1555271086325,250 Grand St,40.7183599,4.5,chinese,10002,Steamed Rice Rolls Cart,9
XJ8EaZig8kn5z984eeoCRQ,-74.0023,1555271051258,11 Carmine St,40.73062,3.5,mexican,10014,Dos Toros Taqueria,273
Z5JY0Wq4dctTdlFQxPVECg,-74.0277,1555271128119,7400 3rd Ave,40.6321,4,thai,11209,Shangri-La,159
YGfpddz2ml_2h75wbzkh2A,-73.8249769210815,1555271087349,6015 Main St,40.7425994873047,3,chinese,11355,New Lake Pavilion,419
snORfbD1AkFlRtlITvS_YQ,-73.955017,1555271051278,367 Broadway,40.707683,4,mexican,11211,Mexico 2000 Grocery,65
HSQrBVZ0wiXYs96yEt2qUw,-73.9510455988026,1555271047432,366 Union Ave,40.7113837497199,4,mexican,11211,Santos Anne,292
zqi2taRgN5VzkEMQGOMQHg,-73.980431,1555271089289,36 W 47th St,40.757195,3,chinese,10036,Shanghai Sogo,12
Ucxhqn56VtC-eYjdNsg7Og,-73.9785483,1555270475811,4 E 46th St,40.7555884,4,italian,10017,Vitae,749
VakC43fJQAT5c6f3rqPlOw,-73.9725049020592,1555270370891,Park Ave & 53rd St,40.7590263066947,3.5,indian,10022,Indian Fast Food Cart,26
15k7iqFbhf4h8L01yggLqg,-74.00188,1555270462664,146 W Houston St,40.72813,4.5,italian,10012,Song E Napule,378
d66K7kVkUoYCk-dPryB5iQ,-74.0810703,1555271092627,586 W Side Ave,40.7209853,4,chinese,07304,Jade House,8
mbj9MMuTsOMxKPyjQ3F0Mw,-74.0850005751392,1555271120894,271 Valley Blvd,40.8513198298094,4.5,thai,07075,Thai Corner,19
_N92SH1Zi-Hbxn_bNHFz0Q,-73.99203,1555270470622,38 Henry St,40.69979,4,italian,11201,Noodle Pudding,541
14gt2epj7Tbbcu1HRwjwBw,-73.9670319963918,1555271049545,2831 Broadway,40.8041252611665,4.5,mexican,10025,Antojitos Mexicano El Taco Taco,6
DnvW3-wKaY1foT1uBz-aIg,-73.86879,1555271054465,96-15 Roosevelt Ave,40.74938,4.5,mexican,11368,Tortas Neza,85
h2HPWsBX3ABNvLHbP3KzqA,-73.9775,1555270475818,334 B Lexington Ave,40.74969,3.5,italian,10016,La Stanza,40
LztkKM-lvRraBbS9TVXzcg,-73.9962630421457,1555271080179,150 Mott St,40.7193132739237,4,chinese,10013,Yiwanmen,115
KscSF2Bnwa_wlg1MbdFjvQ,-74.0064939111471,1555270481038,61 Reade St,40.7149022072554,3.5,italian,10007,Tre Sorelle,140
wcs0Qm2PshPz0ifTsJK3YA,-73.9731292724609,1555270428195,129 E 47th St,40.7546157836914,3.5,japanese,10017,dainobu,200
PyaeHq_UAu6nazGiy0XAnw,-73.81369,1555271121800,12-53 150th St.,40.78929,4,thai,11357,Ginger and Lemongrass,615
kyJ0CtJ2Lrid_YdZWobf7w,-73.9807337,1555271128126,2197 Broadway,40.7832592,3.5,thai,10024,La Caridad 78,227
A0md41L-3S4CuHPqDWJWUw,-73.99239,1555271049489,11 Stanton St,40.72254,4.5,mexican,10002,Mr Taco,30
VF3wSCRC3mE6JpBQPQXELA,-73.99567,1555270468685,248 Mulberry St,40.72303,3.5,italian,10012,Parm,712
5Ia7a72M6b8ht88mD_E3-A,-73.96136,1555271053282,188 Berry St,40.7166,3,mexican,11249,Viva Toro,452
4ixWiPyYysS2i8LAg4qzrQ,-73.9650879,1555270466018,398 E 52nd St,40.7549171,4,italian,10022,La Villetta,68
daM8zsje7jdjE6vqEorhig,-73.99042,1555271131548,85 Orchard St,40.71798,3.5,thai,10002,An Choi,475
